"REG","Region","LOCATION","Country","INC","Income group","VAR","Variables","TIME","Time","Value","Flag Codes","Flags"
"ALL","All regions","CMR","Cameroon","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.75,,
"ALL","All regions","CMR","Cameroon","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0.75,,
"ALL","All regions","COG","Congo","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.76,,
"ALL","All regions","COG","Congo","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",1,,
"ALL","All regions","COG","Congo","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.25,,
"ALL","All regions","COG","Congo","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"ALL","All regions","CIV","Côte d'Ivoire","LMI","Lower middle income ","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.26,,
"ALL","All regions","CIV","Côte d'Ivoire","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",1,,
"ALL","All regions","CIV","Côte d'Ivoire","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","CIV","Côte d'Ivoire","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0.25,,
"ALL","All regions","EGY","Egypt","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.39,,
"ALL","All regions","EGY","Egypt","LMI","Lower middle income ","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.34,,
"ALL","All regions","EGY","Egypt","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",1,,
"ALL","All regions","EGY","Egypt","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","EGY","Egypt","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0.75,,
"ALL","All regions","SLV","El Salvador","LMI","Lower middle income ","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.26,,
"ALL","All regions","SLV","El Salvador","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"ALL","All regions","SLV","El Salvador","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","SLV","El Salvador","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0.25,,
"ALL","All regions","GEO","Georgia","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.09,,
"ALL","All regions","GEO","Georgia","LMI","Lower middle income ","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.5,,
"ALL","All regions","GEO","Georgia","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"ALL","All regions","GEO","Georgia","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0,,
"ALL","All regions","GEO","Georgia","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"ALL","All regions","GHA","Ghana","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.44,,
"ALL","All regions","GHA","Ghana","LMI","Lower middle income ","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.23,,
"ALL","All regions","GHA","Ghana","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"ALL","All regions","GHA","Ghana","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","GHA","Ghana","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",1,,
"ALL","All regions","GTM","Guatemala","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.07,,
"ALL","All regions","GTM","Guatemala","LMI","Lower middle income ","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.28,,
"ALL","All regions","GTM","Guatemala","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0,,
"ALL","All regions","GTM","Guatemala","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.25,,
"ALL","All regions","GTM","Guatemala","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0.75,,
"ALL","All regions","HND","Honduras","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.16,,
"ALL","All regions","HND","Honduras","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"ALL","All regions","HND","Honduras","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0,,
"ALL","All regions","HND","Honduras","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0,,
"ALL","All regions","IND","India","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.45,,
"ALL","All regions","IND","India","LMI","Lower middle income ","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.37,,
"ALL","All regions","IND","India","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"ALL","All regions","IND","India","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","IND","India","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0,,
"ALL","All regions","IDN","Indonesia","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.31,,
"ALL","All regions","IDN","Indonesia","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"ALL","All regions","IDN","Indonesia","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","IDN","Indonesia","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"ALL","All regions","KGZ","Kyrgyzstan","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.36,,
"ALL","All regions","KGZ","Kyrgyzstan","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"ALL","All regions","KGZ","Kyrgyzstan","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","KGZ","Kyrgyzstan","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",1,,
"ALL","All regions","LAO","Lao People's Democratic Republic","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.81,,
"ALL","All regions","LAO","Lao People's Democratic Republic","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"ALL","All regions","LAO","Lao People's Democratic Republic","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","LAO","Lao People's Democratic Republic","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"ALL","All regions","LSO","Lesotho","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.37,,
"ALL","All regions","LSO","Lesotho","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",1,,
"ALL","All regions","LSO","Lesotho","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.25,,
"ALL","All regions","LSO","Lesotho","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"ALL","All regions","MRT","Mauritania","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",1,,
"ALL","All regions","MRT","Mauritania","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.75,,
"ALL","All regions","MRT","Mauritania","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",1,,
"ALL","All regions","MDA","Moldova","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.22,,
"ALL","All regions","MDA","Moldova","LMI","Lower middle income ","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.25,,
"ALL","All regions","MDA","Moldova","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"ALL","All regions","MDA","Moldova","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","MDA","Moldova","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"ALL","All regions","MNG","Mongolia","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.1,,
"ALL","All regions","MNG","Mongolia","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"ALL","All regions","MNG","Mongolia","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","MNG","Mongolia","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"ALL","All regions","MAR","Morocco","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.32,,
"ALL","All regions","MAR","Morocco","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",1,,
"ALL","All regions","MAR","Morocco","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","MAR","Morocco","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"ALL","All regions","NIC","Nicaragua","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.14,,
"ALL","All regions","NIC","Nicaragua","LMI","Lower middle income ","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.29,,
"ALL","All regions","NIC","Nicaragua","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0.25,,
"ALL","All regions","NIC","Nicaragua","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","NIC","Nicaragua","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0,,
"ALL","All regions","NGA","Nigeria","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.43,,
"ALL","All regions","NGA","Nigeria","LMI","Lower middle income ","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.18,,
"ALL","All regions","NGA","Nigeria","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"ALL","All regions","NGA","Nigeria","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","NGA","Nigeria","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",1,,
"ALL","All regions","PSE","Palestinian Authority or West Bank and Gaza Strip","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.39,,
"ALL","All regions","PSE","Palestinian Authority or West Bank and Gaza Strip","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",1,,
"ALL","All regions","PSE","Palestinian Authority or West Bank and Gaza Strip","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.75,,
"ALL","All regions","PSE","Palestinian Authority or West Bank and Gaza Strip","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",1,,
"ALL","All regions","PAK","Pakistan","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.43,,
"ALL","All regions","PAK","Pakistan","LMI","Lower middle income ","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.39,,
"ALL","All regions","PAK","Pakistan","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0.75,,
"ALL","All regions","PAK","Pakistan","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.75,,
"ALL","All regions","PAK","Pakistan","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0,,
"ALL","All regions","PNG","Papua New Guinea","LMI","Lower middle income ","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.33,,
"ALL","All regions","PNG","Papua New Guinea","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"ALL","All regions","PNG","Papua New Guinea","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.25,,
"ALL","All regions","PNG","Papua New Guinea","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",1,,
"ALL","All regions","PRY","Paraguay","LMI","Lower middle income ","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.18,,
"ALL","All regions","PRY","Paraguay","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"ALL","All regions","PRY","Paraguay","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0,,
"ALL","All regions","PRY","Paraguay","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0,,
"ALL","All regions","PHL","Philippines","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.14,,
"ALL","All regions","PHL","Philippines","LMI","Lower middle income ","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.18,,
"ALL","All regions","PHL","Philippines","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0,,
"ALL","All regions","PHL","Philippines","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","PHL","Philippines","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0.5,,
"ALL","All regions","SEN","Senegal","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.6,,
"ALL","All regions","SEN","Senegal","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"ALL","All regions","SEN","Senegal","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","SEN","Senegal","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0.25,,
"ALL","All regions","LKA","Sri Lanka","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.53,,
"ALL","All regions","LKA","Sri Lanka","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0.5,,
"ALL","All regions","LKA","Sri Lanka","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","LKA","Sri Lanka","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0.25,,
"ALL","All regions","SDN","Sudan","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.47,,
"ALL","All regions","SDN","Sudan","LMI","Lower middle income ","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.46,,
"ALL","All regions","SDN","Sudan","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",1,,
"ALL","All regions","SDN","Sudan","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.75,,
"ALL","All regions","SDN","Sudan","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",1,,
"ALL","All regions","SWZ","Eswatini","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.28,,
"ALL","All regions","SWZ","Eswatini","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",0.75,,
"ALL","All regions","SWZ","Eswatini","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","SWZ","Eswatini","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0.75,,
"ALL","All regions","SYR","Syrian Arab Republic","LMI","Lower middle income ","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.25,,
"ALL","All regions","SYR","Syrian Arab Republic","LMI","Lower middle income ","RP_1_3","Laws on domestic violence","2014","2014",1,,
"ALL","All regions","SYR","Syrian Arab Republic","LMI","Lower middle income ","RP_1_4","Laws on rape","2014","2014",0.5,,
"ALL","All regions","SYR","Syrian Arab Republic","LMI","Lower middle income ","RP_1_5","Laws on sexual harassment","2014","2014",0.25,,
"ALL","All regions","TLS","Timor-Leste","LMI","Lower middle income ","RP_1_1","Attitudes towards violence","2014","2014",0.86,,
"ALL","All regions","TLS","Timor-Leste","LMI","Lower middle income ","RP_1_2","Prevalence of violence in the lifetime","2014","2014",0.35,,
